machine_id,lifespan_class,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],timestamp
MCH-S-01,short,H,320.0,340.0,1631.657,90.0,63.188,2026-02-01T10:08:10
MCH-S-01,short,H,320.0,340.0,1607.489,90.0,63.421,2026-02-01T10:08:20
MCH-S-01,short,H,320.0,340.0,1599.782,90.0,63.511,2026-02-01T10:08:30
MCH-S-01,short,H,320.0,340.0,1605.015,90.0,63.661,2026-02-01T10:08:40
MCH-S-01,short,H,320.0,340.0,1590.132,90.0,63.777,2026-02-01T10:08:50
MCH-S-01,short,H,320.0,340.0,1558.431,90.0,63.885,2026-02-01T10:09:00
MCH-S-01,short,H,320.0,340.0,1548.554,90.0,64.075,2026-02-01T10:09:10
MCH-S-01,short,H,320.0,340.0,1526.4,90.0,64.282,2026-02-01T10:09:20
MCH-S-01,short,H,320.0,340.0,1511.092,90.0,64.407,2026-02-01T10:09:30
MCH-S-01,short,H,320.0,340.0,1493.568,90.0,64.567,2026-02-01T10:09:40
MCH-S-01,short,H,320.0,340.0,1484.164,90.0,64.632,2026-02-01T10:09:50
MCH-S-01,short,H,320.0,340.0,1463.461,90.0,64.716,2026-02-01T10:10:00
MCH-S-01,short,H,320.0,340.0,1461.063,90.0,64.829,2026-02-01T10:10:10
MCH-S-01,short,H,320.0,340.0,1452.71,90.0,64.984,2026-02-01T10:10:20
MCH-S-01,short,H,320.0,340.0,1448.67,90.0,65.205,2026-02-01T10:10:30
MCH-S-01,short,H,319.892,340.0,1430.96,90.0,65.393,2026-02-01T10:10:40
MCH-S-01,short,H,319.839,340.0,1428.673,90.0,65.521,2026-02-01T10:10:50
MCH-S-01,short,H,319.815,340.0,1415.118,90.0,65.629,2026-02-01T10:11:00
MCH-S-01,short,H,319.738,340.0,1407.284,90.0,65.857,2026-02-01T10:11:10
MCH-S-01,short,H,319.531,340.0,1400.943,90.0,66.021,2026-02-01T10:11:20
MCH-S-01,short,H,319.437,340.0,1387.727,90.0,66.134,2026-02-01T10:11:30
MCH-S-01,short,H,319.208,340.0,1389.974,90.0,66.25,2026-02-01T10:11:40
MCH-S-01,short,H,319.137,340.0,1387.682,90.0,66.367,2026-02-01T10:11:50
MCH-S-01,short,H,318.997,340.0,1369.427,90.0,66.54,2026-02-01T10:12:00
MCH-S-01,short,H,318.918,340.0,1354.012,90.0,66.67,2026-02-01T10:12:10
MCH-S-01,short,H,318.629,340.0,1351.624,90.0,66.833,2026-02-01T10:12:20
MCH-S-01,short,H,318.483,340.0,1340.783,90.0,66.98,2026-02-01T10:12:30
MCH-S-01,short,H,318.244,340.0,1346.196,90.0,67.173,2026-02-01T10:12:40
MCH-S-01,short,H,318.052,340.0,1342.074,90.0,67.36,2026-02-01T10:12:50
MCH-S-01,short,H,317.803,340.0,1330.0,90.0,67.564,2026-02-01T10:13:00
MCH-S-01,short,H,317.738,340.0,1323.892,90.0,67.685,2026-02-01T10:13:10
MCH-S-01,short,H,317.714,340.0,1305.991,90.0,67.74,2026-02-01T10:13:20
MCH-S-01,short,H,317.523,340.0,1306.734,90.0,67.862,2026-02-01T10:13:30
MCH-S-01,short,H,317.432,340.0,1299.62,90.0,68.027,2026-02-01T10:13:40
MCH-S-01,short,H,317.268,340.0,1288.059,90.0,68.117,2026-02-01T10:13:50
MCH-S-01,short,H,317.141,340.0,1286.352,90.0,68.262,2026-02-01T10:14:00
MCH-S-01,short,H,316.929,340.0,1278.485,90.0,68.382,2026-02-01T10:14:10
MCH-S-01,short,H,316.608,340.0,1273.559,90.0,68.481,2026-02-01T10:14:20
MCH-S-01,short,H,316.402,340.0,1252.91,90.0,68.593,2026-02-01T10:14:30
MCH-S-01,short,H,316.094,340.0,1266.288,90.0,68.742,2026-02-01T10:14:40
MCH-S-01,short,H,315.85,340.0,1267.41,90.0,68.935,2026-02-01T10:14:50
MCH-S-01,short,H,315.892,340.0,1259.638,90.0,69.137,2026-02-01T10:15:00
MCH-S-01,short,H,315.587,340.0,1255.45,90.0,69.335,2026-02-01T10:15:10
MCH-S-01,short,H,315.465,340.0,1262.795,90.0,69.495,2026-02-01T10:15:20
MCH-S-01,short,H,315.388,340.0,1268.452,90.0,69.664,2026-02-01T10:15:30
MCH-S-01,short,H,315.059,340.0,1285.53,90.0,69.844,2026-02-01T10:15:40
MCH-S-01,short,H,314.697,340.0,1308.689,90.0,70.087,2026-02-01T10:15:50
MCH-S-01,short,H,314.421,340.0,1316.973,90.0,70.284,2026-02-01T10:16:00
MCH-S-01,short,H,314.194,340.0,1304.012,90.0,70.442,2026-02-01T10:16:10
MCH-S-01,short,H,313.99,340.0,1317.231,90.0,70.554,2026-02-01T10:16:20
MCH-S-01,short,H,313.789,340.0,1318.848,90.0,70.707,2026-02-01T10:16:30
MCH-S-01,short,H,313.536,340.0,1320.8,90.0,70.959,2026-02-01T10:16:40
MCH-S-01,short,H,313.487,340.0,1349.204,90.0,71.122,2026-02-01T10:16:50
MCH-S-01,short,H,313.411,340.0,1356.351,90.0,71.365,2026-02-01T10:17:00
MCH-S-01,short,H,313.165,340.0,1375.54,90.0,71.536,2026-02-01T10:17:10
MCH-S-01,short,H,312.873,340.0,1377.109,90.0,71.757,2026-02-01T10:17:20
MCH-S-01,short,H,312.736,340.0,1396.874,90.0,71.972,2026-02-01T10:17:30
MCH-S-01,short,H,312.485,340.0,1400.522,90.0,72.088,2026-02-01T10:17:40
MCH-S-01,short,H,312.243,340.0,1405.254,90.0,72.316,2026-02-01T10:17:50
MCH-S-01,short,H,311.865,340.0,1419.525,90.0,72.412,2026-02-01T10:18:00
MCH-S-01,short,H,311.572,340.0,1439.997,90.0,72.578,2026-02-01T10:18:10
MCH-S-01,short,H,311.49,340.0,1434.761,90.0,72.706,2026-02-01T10:18:20
MCH-S-01,short,H,311.234,340.0,1439.161,90.0,72.802,2026-02-01T10:18:30
MCH-S-01,short,H,311.073,340.0,1451.588,90.0,72.964,2026-02-01T10:18:40
MCH-S-01,short,H,310.856,340.0,1472.007,90.0,73.136,2026-02-01T10:18:50
MCH-S-01,short,H,310.788,340.0,1469.942,90.0,73.295,2026-02-01T10:19:00
MCH-S-01,short,H,310.615,339.748,1473.669,90.0,73.446,2026-02-01T10:19:10
MCH-S-01,short,H,310.327,339.488,1466.105,90.0,73.592,2026-02-01T10:19:20
MCH-S-01,short,H,310.215,339.259,1466.585,90.0,73.695,2026-02-01T10:19:30
MCH-S-01,short,H,309.936,339.022,1478.353,90.0,73.92,2026-02-01T10:19:40
MCH-S-01,short,H,309.835,338.777,1492.049,90.0,74.103,2026-02-01T10:19:50
MCH-S-01,short,H,309.727,338.789,1510.772,90.0,74.278,2026-02-01T10:20:00
MCH-S-01,short,H,309.583,338.629,1533.469,90.0,74.422,2026-02-01T10:20:10
MCH-S-01,short,H,309.607,338.42,1551.963,90.0,74.628,2026-02-01T10:20:20
MCH-S-01,short,H,309.673,338.42,1571.407,90.0,74.787,2026-02-01T10:20:30
MCH-S-01,short,H,309.543,338.308,1584.365,90.0,74.989,2026-02-01T10:20:40
MCH-S-01,short,H,309.469,338.195,1607.99,90.0,75.163,2026-02-01T10:20:50
MCH-S-01,short,H,309.384,338.003,1631.709,90.0,75.308,2026-02-01T10:21:00
MCH-S-01,short,H,309.213,338.077,1638.899,90.0,75.531,2026-02-01T10:21:10
MCH-S-01,short,H,309.163,337.882,1661.093,90.0,75.708,2026-02-01T10:21:20
MCH-S-01,short,H,309.215,337.883,1687.875,90.0,75.853,2026-02-01T10:21:30
MCH-S-01,short,H,309.273,337.784,1714.755,90.0,76.02,2026-02-01T10:21:40
MCH-S-01,short,H,309.31,337.814,1729.046,90.0,76.188,2026-02-01T10:21:50
MCH-S-01,short,H,309.433,337.825,1751.258,90.0,76.376,2026-02-01T10:22:00
MCH-S-01,short,H,309.534,337.99,1783.369,90.0,76.567,2026-02-01T10:22:10
MCH-S-01,short,H,309.503,338.207,1798.913,90.0,76.72,2026-02-01T10:22:20
MCH-S-01,short,H,309.564,338.124,1818.998,90.0,76.818,2026-02-01T10:22:30
MCH-S-01,short,H,309.675,337.928,1830.531,90.0,77.004,2026-02-01T10:22:40
MCH-S-01,short,H,309.667,338.217,1843.491,90.0,77.209,2026-02-01T10:22:50
MCH-S-01,short,H,309.925,338.356,1864.017,90.0,77.355,2026-02-01T10:23:00
MCH-S-01,short,H,310.141,338.69,1886.903,90.0,77.554,2026-02-01T10:23:10
MCH-S-01,short,H,310.188,338.9,1900.0,90.0,77.813,2026-02-01T10:23:20
MCH-S-01,short,H,310.351,340.0,1888.522,90.0,77.974,2026-02-01T10:23:30
MCH-S-01,short,H,310.582,340.0,1895.33,90.0,78.127,2026-02-01T10:23:40
MCH-S-01,short,H,310.586,340.0,1900.0,90.0,78.166,2026-02-01T10:23:50
MCH-S-01,short,H,310.538,340.0,1900.0,90.0,78.328,2026-02-01T10:24:00
MCH-S-01,short,H,310.683,340.0,1900.0,90.0,78.474,2026-02-01T10:24:10
MCH-S-01,short,H,310.785,340.0,1900.0,90.0,78.629,2026-02-01T10:24:20
MCH-S-01,short,H,311.017,340.0,1900.0,90.0,78.717,2026-02-01T10:24:30
MCH-S-01,short,H,311.086,340.0,1900.0,90.0,78.847,2026-02-01T10:24:40
MCH-S-01,short,H,311.336,340.0,1900.0,90.0,79.057,2026-02-01T10:24:50
MCH-S-01,short,H,311.639,340.0,1900.0,90.0,79.225,2026-02-01T10:25:00
MCH-S-01,short,H,311.933,340.0,1900.0,90.0,79.45,2026-02-01T10:25:10
MCH-S-01,short,H,312.267,340.0,1900.0,90.0,79.59,2026-02-01T10:25:20
MCH-S-01,short,H,312.523,340.0,1900.0,90.0,79.756,2026-02-01T10:25:30
MCH-S-01,short,H,312.879,340.0,1900.0,90.0,79.895,2026-02-01T10:25:40
MCH-S-01,short,H,313.084,340.0,1900.0,90.0,80.005,2026-02-01T10:25:50
MCH-S-01,short,H,313.07,340.0,1900.0,90.0,80.116,2026-02-01T10:26:00
MCH-S-01,short,H,313.173,340.0,1900.0,90.0,80.264,2026-02-01T10:26:10
MCH-S-01,short,H,313.464,340.0,1900.0,90.0,80.396,2026-02-01T10:26:20
MCH-S-01,short,H,313.834,340.0,1900.0,90.0,80.553,2026-02-01T10:26:30
MCH-S-01,short,H,314.045,340.0,1900.0,90.0,80.792,2026-02-01T10:26:40
MCH-S-01,short,H,314.278,340.0,1900.0,90.0,80.953,2026-02-01T10:26:50
MCH-S-01,short,H,314.542,340.0,1900.0,90.0,81.082,2026-02-01T10:27:00
MCH-S-01,short,H,314.846,340.0,1900.0,90.0,81.189,2026-02-01T10:27:10
MCH-S-01,short,H,315.145,340.0,1900.0,90.0,81.369,2026-02-01T10:27:20
MCH-S-01,short,H,315.54,340.0,1900.0,90.0,81.51,2026-02-01T10:27:30
MCH-S-01,short,H,315.976,340.0,1900.0,90.0,81.685,2026-02-01T10:27:40
MCH-S-01,short,H,316.129,340.0,1900.0,90.0,81.86,2026-02-01T10:27:50
MCH-S-01,short,H,316.58,340.0,1900.0,90.0,81.988,2026-02-01T10:28:00
MCH-S-01,short,H,317.018,340.0,1900.0,90.0,82.177,2026-02-01T10:28:10
MCH-S-01,short,H,317.496,340.0,1900.0,90.0,82.299,2026-02-01T10:28:20
MCH-S-01,short,H,317.909,340.0,1900.0,90.0,82.387,2026-02-01T10:28:30
MCH-S-01,short,H,318.308,340.0,1900.0,90.0,82.544,2026-02-01T10:28:40
MCH-S-01,short,H,318.519,340.0,1900.0,90.0,82.677,2026-02-01T10:28:50
MCH-S-01,short,H,318.656,340.0,1900.0,90.0,82.812,2026-02-01T10:29:00
MCH-S-01,short,H,319.093,340.0,1900.0,90.0,82.959,2026-02-01T10:29:10
MCH-S-01,short,H,319.375,340.0,1900.0,90.0,83.095,2026-02-01T10:29:20
MCH-S-01,short,H,319.935,340.0,1900.0,90.0,83.233,2026-02-01T10:29:30
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,83.425,2026-02-01T10:29:40
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,83.533,2026-02-01T10:29:50
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,83.688,2026-02-01T10:30:00
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,83.876,2026-02-01T10:30:10
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,84.026,2026-02-01T10:30:20
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,84.152,2026-02-01T10:30:30
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,84.267,2026-02-01T10:30:40
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,84.474,2026-02-01T10:30:50
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,84.66,2026-02-01T10:31:00
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,84.84,2026-02-01T10:31:10
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,85.018,2026-02-01T10:31:20
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,85.158,2026-02-01T10:31:30
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,85.301,2026-02-01T10:31:40
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,85.497,2026-02-01T10:31:50
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,85.678,2026-02-01T10:32:00
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,85.889,2026-02-01T10:32:10
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,86.173,2026-02-01T10:32:20
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,86.379,2026-02-01T10:32:30
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,86.565,2026-02-01T10:32:40
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,86.764,2026-02-01T10:32:50
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,86.89,2026-02-01T10:33:00
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,87.073,2026-02-01T10:33:10
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,87.197,2026-02-01T10:33:20
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,87.409,2026-02-01T10:33:30
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,87.588,2026-02-01T10:33:40
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,87.762,2026-02-01T10:33:50
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,87.919,2026-02-01T10:34:00
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,88.055,2026-02-01T10:34:10
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,88.161,2026-02-01T10:34:20
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,88.394,2026-02-01T10:34:30
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,88.508,2026-02-01T10:34:40
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,88.651,2026-02-01T10:34:50
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,88.867,2026-02-01T10:35:00
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,89.013,2026-02-01T10:35:10
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,89.169,2026-02-01T10:35:20
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,89.353,2026-02-01T10:35:30
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,89.546,2026-02-01T10:35:40
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,89.717,2026-02-01T10:35:50
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,89.787,2026-02-01T10:36:00
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,89.948,2026-02-01T10:36:10
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,90.071,2026-02-01T10:36:20
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,90.264,2026-02-01T10:36:30
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,90.427,2026-02-01T10:36:40
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,90.595,2026-02-01T10:36:50
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,90.802,2026-02-01T10:37:00
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,90.995,2026-02-01T10:37:10
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,91.152,2026-02-01T10:37:20
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,91.311,2026-02-01T10:37:30
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,91.501,2026-02-01T10:37:40
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,91.731,2026-02-01T10:37:50
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,91.974,2026-02-01T10:38:00
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,92.145,2026-02-01T10:38:10
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,92.253,2026-02-01T10:38:20
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,92.414,2026-02-01T10:38:30
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,92.601,2026-02-01T10:38:40
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,92.743,2026-02-01T10:38:50
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,92.924,2026-02-01T10:39:00
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,93.184,2026-02-01T10:39:10
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,93.33,2026-02-01T10:39:20
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,93.487,2026-02-01T10:39:30
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,93.671,2026-02-01T10:39:40
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,93.77,2026-02-01T10:39:50
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,93.934,2026-02-01T10:40:00
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,94.0,2026-02-01T10:40:10
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,94.198,2026-02-01T10:40:20
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,94.43,2026-02-01T10:40:30
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,94.62,2026-02-01T10:40:40
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,94.726,2026-02-01T10:40:50
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,94.903,2026-02-01T10:41:00
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,95.041,2026-02-01T10:41:10
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,95.251,2026-02-01T10:41:20
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,95.379,2026-02-01T10:41:30
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,95.605,2026-02-01T10:41:40
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,95.771,2026-02-01T10:41:50
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,95.961,2026-02-01T10:42:00
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,96.194,2026-02-01T10:42:10
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,96.361,2026-02-01T10:42:20
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,96.556,2026-02-01T10:42:30
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,96.737,2026-02-01T10:42:40
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,96.83,2026-02-01T10:42:50
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,96.982,2026-02-01T10:43:00
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,97.184,2026-02-01T10:43:10
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,97.424,2026-02-01T10:43:20
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,97.587,2026-02-01T10:43:30
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,97.75,2026-02-01T10:43:40
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,97.9,2026-02-01T10:43:50
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,98.042,2026-02-01T10:44:00
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,98.238,2026-02-01T10:44:10
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,98.367,2026-02-01T10:44:20
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,98.587,2026-02-01T10:44:30
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,98.75,2026-02-01T10:44:40
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,98.894,2026-02-01T10:44:50
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,99.034,2026-02-01T10:45:00
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,99.153,2026-02-01T10:45:10
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,99.345,2026-02-01T10:45:20
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,99.513,2026-02-01T10:45:30
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,99.665,2026-02-01T10:45:40
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,99.862,2026-02-01T10:45:50
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,100.07,2026-02-01T10:46:00
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,100.358,2026-02-01T10:46:10
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,100.53,2026-02-01T10:46:20
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,100.701,2026-02-01T10:46:30
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,100.879,2026-02-01T10:46:40
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,101.045,2026-02-01T10:46:50
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,101.227,2026-02-01T10:47:00
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,101.398,2026-02-01T10:47:10
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,101.573,2026-02-01T10:47:20
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,101.773,2026-02-01T10:47:30
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,101.926,2026-02-01T10:47:40
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,102.013,2026-02-01T10:47:50
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,102.276,2026-02-01T10:48:00
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,102.475,2026-02-01T10:48:10
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,102.629,2026-02-01T10:48:20
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,102.852,2026-02-01T10:48:30
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,103.022,2026-02-01T10:48:40
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,103.253,2026-02-01T10:48:50
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,103.422,2026-02-01T10:49:00
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,103.618,2026-02-01T10:49:10
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,103.765,2026-02-01T10:49:20
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,103.893,2026-02-01T10:49:30
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,104.034,2026-02-01T10:49:40
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,104.157,2026-02-01T10:49:50
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,104.303,2026-02-01T10:50:00
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,104.392,2026-02-01T10:50:10
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,104.55,2026-02-01T10:50:20
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,104.754,2026-02-01T10:50:30
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,104.897,2026-02-01T10:50:40
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,105.016,2026-02-01T10:50:50
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,105.14,2026-02-01T10:51:00
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,105.222,2026-02-01T10:51:10
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,105.344,2026-02-01T10:51:20
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,105.545,2026-02-01T10:51:30
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,105.658,2026-02-01T10:51:40
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,105.821,2026-02-01T10:51:50
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,105.911,2026-02-01T10:52:00
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,106.032,2026-02-01T10:52:10
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,106.163,2026-02-01T10:52:20
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,106.414,2026-02-01T10:52:30
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,106.635,2026-02-01T10:52:40
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,106.753,2026-02-01T10:52:50
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,106.868,2026-02-01T10:53:00
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,107.028,2026-02-01T10:53:10
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,107.22,2026-02-01T10:53:20
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,107.346,2026-02-01T10:53:30
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,107.514,2026-02-01T10:53:40
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,107.715,2026-02-01T10:53:50
MCH-S-01,short,H,320.0,340.0,1900.0,90.0,107.898,2026-02-01T10:54:00
MCH-S-01,short,H,319.862,340.0,1900.0,90.0,108.055,2026-02-01T10:54:10
MCH-S-01,short,H,319.432,340.0,1900.0,90.0,108.214,2026-02-01T10:54:20
MCH-S-01,short,H,319.165,340.0,1900.0,90.0,108.417,2026-02-01T10:54:30
MCH-S-01,short,H,318.927,340.0,1900.0,90.0,108.588,2026-02-01T10:54:40
MCH-S-01,short,H,318.541,340.0,1900.0,90.0,108.803,2026-02-01T10:54:50
MCH-S-01,short,H,318.193,340.0,1900.0,90.0,108.952,2026-02-01T10:55:00
MCH-S-01,short,H,317.748,340.0,1900.0,90.0,109.113,2026-02-01T10:55:10
MCH-S-01,short,H,317.588,340.0,1900.0,90.0,109.246,2026-02-01T10:55:20
MCH-S-01,short,H,317.543,340.0,1900.0,90.0,109.497,2026-02-01T10:55:30
MCH-S-01,short,H,317.272,340.0,1900.0,90.0,109.717,2026-02-01T10:55:40
MCH-S-01,short,H,317.044,340.0,1900.0,90.0,109.92,2026-02-01T10:55:50
MCH-S-01,short,H,316.68,340.0,1900.0,90.0,110.112,2026-02-01T10:56:00
MCH-S-01,short,H,316.419,340.0,1900.0,90.0,110.295,2026-02-01T10:56:10
MCH-S-01,short,H,316.291,340.0,1900.0,90.0,110.441,2026-02-01T10:56:20
MCH-S-01,short,H,316.097,340.0,1900.0,90.0,110.601,2026-02-01T10:56:30
MCH-S-01,short,H,315.813,340.0,1900.0,90.0,110.821,2026-02-01T10:56:40
MCH-S-01,short,H,315.611,340.0,1900.0,90.0,110.914,2026-02-01T10:56:50
MCH-S-01,short,H,315.628,340.0,1900.0,90.0,111.069,2026-02-01T10:57:00
MCH-S-01,short,H,315.538,340.0,1900.0,90.0,111.183,2026-02-01T10:57:10
MCH-S-01,short,H,315.378,340.0,1900.0,90.0,111.387,2026-02-01T10:57:20
MCH-S-01,short,H,315.411,340.0,1900.0,90.0,111.547,2026-02-01T10:57:30
MCH-S-01,short,H,315.207,340.0,1900.0,90.0,111.706,2026-02-01T10:57:40
MCH-S-01,short,H,315.078,340.0,1900.0,90.0,111.797,2026-02-01T10:57:50
MCH-S-01,short,H,315.021,340.0,1900.0,90.0,112.022,2026-02-01T10:58:00
MCH-S-01,short,H,314.785,340.0,1900.0,90.0,112.163,2026-02-01T10:58:10
MCH-S-01,short,H,314.804,340.0,1900.0,90.0,112.294,2026-02-01T10:58:20
